Transaction_ID,Date,Region,Product_Category,Product_SKU,Quantity,Unit_Price,Discount_Applied,Customer_Rating,Is_Member,Total_Sales,,
1561,2023-04-04 9:43:36,West,Toys,SKU-447,5,147.3,0.1,2,Yes,662.85,,
1562,2023-05-25 21:56:04,South,Garden,SKU-660,25,66.55,0.05,1,No,1580.56,,
1563,2023-11-25 17:57:18,North,Electronics,SKU-800,14,343.09,0.1,4,No,4322.93,,
1564,2023-03-31 20:01:26,West,Garden,SKU-304,3,463.4,0.15,5,Yes,1181.67,,
1565,2023-11-07 1:01:40,West,Clothing,SKU-594,15,242.17,0.1,5,Yes,3269.29,,
1566,2023-05-17 1:03:26,North,Home,SKU-788,30,437.7,0.1,5,Yes,11817.9,,
1567,2023-07-18 9:15:33,West,Toys,SKU-104,49,74.76,0.1,2,Yes,3296.92,,
1568,2023-03-23 15:43:09,West,Toys,SKU-840,38,137.58,0.1,4,Yes,4705.24,,
1569,2023-08-25 7:47:29,East,Electronics,SKU-236,26,251.07,0.05,4,No,6201.43,,
1570,2023-09-04 18:34:04,West,Garden,SKU-785,17,149.59,0.15,4,No,2161.58,,
1571,2023-09-15 11:18:24,East,Garden,SKU-296,25,379.51,0,2,No,9487.75,,
1572,2023-04-26 9:00:58,East,Home,SKU-201,22,108.58,0.2,5,Yes,1911.01,,
1573,2023-08-12 4:02:33,North,Clothing,SKU-243,4,443.3,0.2,3,No,1418.56,,
1574,2023-06-10 9:48:58,West,Toys,SKU-283,12,445.23,0,5,Yes,5342.76,,
1575,2023-03-17 16:52:55,West,Garden,SKU-726,39,108.49,0.1,4,Yes,3808,,
1576,2023-07-31 3:57:21,South,Clothing,SKU-878,12,486.56,0.15,2,No,4962.91,,
1577,2023-01-06 17:10:12,East,Toys,SKU-150,22,39.23,0.05,1,No,819.91,,
1578,2023-01-11 4:33:30,North,Clothing,SKU-804,23,486.62,0.05,4,Yes,10632.65,,
1579,2023-09-23 10:10:53,East,Garden,SKU-811,21,269.22,0.05,1,No,5370.94,,
1580,2023-01-11 21:31:28,North,Home,SKU-223,18,149.56,0.05,4,No,2557.48,,
1581,2023-10-05 11:53:49,North,Home,SKU-884,19,425.37,0.1,3,Yes,7273.83,,
1582,2023-08-29 4:27:11,North,Electronics,SKU-630,5,242.26,0.2,4,Yes,969.04,,
1583,2023-09-12 23:25:21,East,Garden,SKU-201,28,60.36,0.2,4,No,1352.06,,
1584,2023-01-16 2:12:15,North,Clothing,SKU-117,17,438.44,0,1,No,7453.48,,
1585,2023-02-14 17:58:40,East,Garden,SKU-477,11,379.86,0.2,3,Yes,3342.77,,
1586,2023-07-18 9:43:18,South,Electronics,SKU-212,42,314.22,0.1,5,No,11877.52,,
1587,2023-01-05 8:51:56,West,Garden,SKU-175,31,389.48,0.2,5,No,9659.1,,
1588,2023-03-19 19:08:05,West,Garden,SKU-252,31,461.11,0.15,2,Yes,12150.25,,
1589,2023-05-22 10:15:00,North,Garden,SKU-507,40,56.06,0,1,Yes,2242.4,,
1590,2023-04-03 22:39:38,East,Toys,SKU-812,18,172.93,0,4,No,3112.74,,
1591,2023-03-23 14:00:28,North,Electronics,SKU-355,22,492.73,0.15,3,No,9214.05,,
1592,2023-02-04 16:37:40,North,Garden,SKU-734,30,234.83,0.15,3,Yes,5988.16,,
1593,2023-05-03 4:56:54,East,Toys,SKU-875,31,257.25,0.2,2,Yes,6379.8,,
1594,2023-04-02 14:29:49,East,Home,SKU-358,39,110.38,0.05,5,Yes,4089.58,,
1595,2023-02-19 2:41:04,West,Toys,SKU-610,42,130.3,0,3,No,5472.6,,
1596,2023-09-20 14:48:38,North,Home,SKU-857,31,350.82,0.2,2,No,8700.34,,
1597,2023-02-02 11:18:34,East,Clothing,SKU-738,8,87.2,0.2,3,No,558.08,,
1598,2023-07-13 17:29:00,South,Toys,SKU-170,37,335.77,0.05,3,Yes,11802.32,,
1599,2023-05-23 1:49:18,East,Electronics,SKU-440,16,56.09,0.1,5,No,807.7,,
1600,2023-01-03 15:43:37,North,Home,SKU-591,31,328.53,0.05,3,No,9675.21,,
1601,2023-09-01 11:35:50,North,Home,SKU-903,42,342.06,0.05,1,No,13648.19,,
1602,2023-02-28 14:05:57,West,Home,SKU-406,27,406.76,0.05,2,Yes,10433.39,,
1603,2023-07-06 3:38:59,South,Electronics,SKU-515,40,115.65,0.05,1,No,4394.7,,
1604,2023-08-09 14:38:39,West,Garden,SKU-852,37,378.25,0.15,2,No,11895.96,,
1605,2023-11-23 14:22:09,South,Home,SKU-168,7,438.9,0,1,Yes,3072.3,,
1606,2023-01-22 6:16:55,West,Garden,SKU-253,45,10.18,0,1,No,458.1,,
1607,2023-05-04 7:49:41,North,Garden,SKU-672,2,211.34,0.2,1,Yes,338.14,,
1608,2023-06-28 14:01:59,South,Garden,SKU-323,18,299.07,0.05,4,No,5114.1,,
1609,2023-12-17 21:03:27,South,Toys,SKU-356,22,499.45,0.1,5,No,9889.11,,
1610,2023-06-05 15:37:33,South,Clothing,SKU-804,26,204.68,0,5,No,5321.68,,
1611,2023-10-07 0:08:15,South,Toys,SKU-461,27,189.07,0.2,5,Yes,4083.91,,
1612,2023-01-06 19:12:21,West,Toys,SKU-323,18,92.7,0.1,5,Yes,1501.74,,
1613,2023-04-16 12:32:41,North,Garden,SKU-887,23,344.78,0.2,5,Yes,6343.95,,
1614,2023-12-15 11:27:31,East,Home,SKU-753,24,255.11,0.2,1,Yes,4898.11,,
1615,2023-06-11 16:28:30,East,Garden,SKU-279,30,21.09,0.2,1,Yes,506.16,,
1616,2023-12-23 11:39:03,East,Clothing,SKU-314,6,421.87,0,1,Yes,2531.22,,
1617,2023-10-27 1:51:05,North,Garden,SKU-497,8,128.57,0,4,Yes,1028.56,,
1618,2023-10-13 15:14:10,South,Electronics,SKU-673,12,43.19,0.05,5,No,492.37,,
1619,2023-01-26 13:22:44,West,Clothing,SKU-938,36,491.48,0.15,2,Yes,15039.29,,
1620,2023-11-08 13:20:07,West,Clothing,SKU-158,40,17.61,0,2,No,704.4,,
1621,2023-04-17 13:24:29,East,Home,SKU-600,41,125.64,0.15,3,Yes,4378.55,,
1622,2023-10-20 6:40:36,East,Garden,SKU-715,22,377.66,0.15,5,Yes,7062.24,,
1623,2023-10-12 12:15:54,East,Electronics,SKU-422,4,86.46,0,5,Yes,345.84,,
1624,2023-06-03 22:01:54,East,Home,SKU-257,37,223,0.15,5,No,7013.35,,
1625,2023-07-15 23:37:51,South,Toys,SKU-367,23,79.85,0.1,5,Yes,1652.9,,
1626,2023-11-19 18:24:10,North,Home,SKU-420,42,269.1,0.1,4,No,10171.98,,
1627,2023-04-14 15:21:03,South,Toys,SKU-873,10,36.61,0,1,Yes,366.1,,
1628,2023-02-19 5:54:18,North,Clothing,SKU-991,45,444.18,0.15,4,Yes,16989.88,,
1629,2023-08-20 11:51:06,North,Electronics,SKU-652,33,124.44,0.15,4,Yes,3490.54,,
1630,2023-05-14 4:56:11,East,Garden,SKU-454,14,108.22,0.1,1,No,1363.57,,
1631,2023-12-20 0:24:35,South,Electronics,SKU-460,47,24.21,0.05,5,Yes,1080.98,,
1632,2023-05-03 17:30:35,West,Clothing,SKU-320,42,454.89,0.05,1,Yes,18150.11,,
1633,2023-01-09 20:08:13,East,Garden,SKU-507,5,32.92,0.05,5,Yes,156.37,,
1634,2023-02-09 3:51:31,South,Electronics,SKU-827,33,472.54,0.1,4,Yes,14034.44,,
1635,2023-03-29 16:51:08,South,Electronics,SKU-250,41,20.68,0.05,1,Yes,805.49,,
1636,2023-05-18 4:27:29,West,Home,SKU-840,8,489.05,0.05,5,Yes,3716.78,,
1637,2023-12-12 18:50:30,North,Toys,SKU-312,49,460.62,0.2,1,Yes,18056.3,,
1638,2023-02-06 16:13:48,North,Home,SKU-974,44,424.28,0.15,2,No,15868.07,,
1639,2023-03-18 2:18:12,East,Toys,SKU-572,36,32.54,0.2,1,Yes,937.15,,
1640,2023-11-28 5:55:26,South,Toys,SKU-930,33,42.64,0,4,Yes,1407.12,,
1641,2023-03-03 21:16:29,South,Clothing,SKU-815,29,264.59,0.1,4,No,6905.8,,
1642,2023-01-01 2:28:36,North,Garden,SKU-173,30,274.9,0.05,1,No,7834.65,,
1643,2023-12-31 10:58:26,East,Electronics,SKU-560,36,258.63,0.05,5,Yes,8845.15,,
1644,2023-02-22 16:59:26,East,Toys,SKU-847,34,340.5,0.1,3,Yes,10419.3,,
1645,2023-06-23 19:21:36,East,Clothing,SKU-346,10,161.03,0.2,2,Yes,1288.24,,
1646,2023-08-22 11:24:08,West,Toys,SKU-996,46,73.37,0.05,1,No,3206.27,,
1647,2023-08-08 16:36:05,East,Toys,SKU-855,7,314.94,0.2,2,No,1763.66,,
1648,2023-11-11 14:27:47,West,Home,SKU-808,3,424.51,0.1,4,Yes,1146.18,,
1649,2023-06-20 15:14:40,North,Home,SKU-487,3,191.64,0.15,1,Yes,488.68,,
1650,2023-02-03 11:04:26,West,Home,SKU-894,37,452.01,0.1,3,No,15051.93,,
1651,2023-02-18 7:07:44,East,Toys,SKU-272,20,458.5,0.2,4,No,7336,,
1652,2023-10-08 17:01:21,West,Garden,SKU-442,44,378.19,0.15,4,No,14144.31,,
1653,2023-05-06 5:50:02,South,Toys,SKU-702,30,338.87,0.15,3,No,8641.18,,
1654,2023-01-19 17:28:41,South,Garden,SKU-557,14,316.83,0.15,2,Yes,3770.28,,
1655,2023-06-03 3:57:01,North,Electronics,SKU-847,41,379.35,0,2,No,15553.35,,
1656,2023-05-29 11:48:52,East,Clothing,SKU-984,8,161.18,0.05,4,Yes,1224.97,,
1657,2023-09-09 10:22:34,South,Home,SKU-118,46,147.62,0,4,No,6790.52,,
1658,2023-10-13 0:24:41,West,Electronics,SKU-216,45,496.78,0.1,3,Yes,20119.59,,
1659,2023-02-17 2:44:23,South,Electronics,SKU-151,36,187.19,0.15,2,Yes,5728.01,,
1660,2023-09-07 15:22:27,South,Home,SKU-295,12,337.89,0,3,No,4054.68,,
1661,2023-07-28 19:15:14,South,Toys,SKU-508,1,173.19,0,3,No,173.19,,
1662,2023-05-25 6:36:26,West,Garden,SKU-597,27,350.68,0.15,5,Yes,8048.11,,
1663,2023-06-06 3:20:17,South,Garden,SKU-629,30,260.67,0.15,1,No,6647.08,,
1664,2023-01-02 9:26:05,South,Garden,SKU-981,46,428.2,0.1,5,No,17727.48,,
1665,2023-12-01 23:25:10,North,Clothing,SKU-724,43,353.99,0.1,5,No,13699.41,,
1666,2023-02-12 8:06:57,West,Clothing,SKU-147,22,254.9,0.2,5,Yes,4486.24,,
1667,2023-06-30 9:43:11,North,Toys,SKU-252,15,227.93,0.2,4,Yes,2735.16,,
1668,2023-11-20 19:51:06,East,Garden,SKU-671,8,367.95,0.05,2,Yes,2796.42,,
1669,2023-07-18 4:58:25,West,Electronics,SKU-523,17,137.11,0.15,1,No,1981.24,,
1670,2023-10-01 7:34:36,South,Toys,SKU-931,35,293.94,0.15,5,Yes,8744.72,,
1671,2023-12-29 19:15:43,South,Clothing,SKU-746,5,272.07,0,1,Yes,1360.35,,
1672,2023-01-18 13:36:32,North,Home,SKU-460,48,93.97,0.2,1,Yes,3608.45,,
1673,2023-09-11 16:38:30,North,Garden,SKU-660,38,165.62,0.05,4,No,5978.88,,
1674,2023-11-10 7:29:33,South,Home,SKU-566,20,262.21,0,2,No,5244.2,,
1675,2023-12-22 20:42:23,West,Clothing,SKU-606,24,31.36,0.05,2,No,715.01,,
1676,2023-07-03 6:18:04,West,Home,SKU-996,10,478.12,0.05,4,No,4542.14,,
1677,2023-02-04 17:14:28,West,Toys,SKU-950,31,16.05,0.15,1,Yes,422.92,,
1678,2023-10-29 7:30:58,West,Toys,SKU-965,19,325.62,0.1,3,No,5568.1,,
1679,2023-03-12 19:43:30,West,Toys,SKU-693,42,275.88,0.15,4,No,9848.92,,
1680,2023-04-20 16:22:03,South,Clothing,SKU-160,23,321.47,0.05,5,No,7024.12,,
1681,2023-03-06 18:35:37,North,Clothing,SKU-182,23,461.68,0.2,1,No,8494.91,,
1682,2023-06-26 2:22:09,East,Clothing,SKU-371,33,137.44,0,4,Yes,4535.52,,
1683,2023-12-15 13:06:08,North,Clothing,SKU-966,26,395.49,0.2,1,Yes,8226.19,,
1684,2023-02-28 19:03:53,West,Clothing,SKU-881,10,68.71,0.15,5,No,584.03,,
1685,2023-05-24 6:02:37,North,Toys,SKU-213,33,245.13,0.2,5,Yes,6471.43,,
1686,2023-12-11 16:26:50,South,Home,SKU-434,2,175.91,0.2,3,No,281.46,,
1687,2023-02-12 5:37:03,North,Toys,SKU-151,19,98.35,0.2,1,No,1494.92,,
1688,2023-01-19 20:01:12,South,Electronics,SKU-481,44,368.04,0.05,2,No,15384.07,,
1689,2023-12-17 23:20:40,North,Garden,SKU-152,48,338.8,0,2,No,16262.4,,
1690,2023-01-11 19:32:20,North,Electronics,SKU-247,19,114.85,0.2,1,No,1745.72,,
1691,2023-10-25 23:28:15,North,Clothing,SKU-890,34,444.43,0.2,2,Yes,12088.5,,
1692,2023-01-17 10:26:20,East,Garden,SKU-840,39,391.83,0,4,No,15281.37,,
1693,2023-03-06 1:22:23,West,Clothing,SKU-801,46,59.59,0,5,No,2741.14,,
1694,2023-06-23 14:42:23,South,Electronics,SKU-749,42,368.65,0.05,1,No,14709.13,,
1695,2023-11-30 16:35:17,West,Toys,SKU-561,19,324.54,0.05,5,Yes,5857.95,,
1696,2023-05-22 17:42:52,West,Electronics,SKU-970,21,42.04,0,1,No,882.84,,
1697,2023-04-14 23:59:32,East,Home,SKU-285,23,53.15,0.2,4,No,977.96,,
1698,2023-01-13 2:58:51,West,Home,SKU-173,43,328.79,0.15,2,Yes,12017.27,,
1699,2023-10-28 6:29:40,East,Clothing,SKU-264,43,434.89,0.2,3,No,14960.22,,
1700,2023-07-04 16:59:18,South,Clothing,SKU-345,6,297.5,0.1,3,No,1606.5,,
1701,2023-10-13 17:26:14,South,Toys,SKU-482,37,348.87,0,3,Yes,12908.19,,
1702,2023-07-25 16:22:11,West,Electronics,SKU-344,18,61.15,0.2,3,Yes,880.56,,
1703,2023-09-22 14:44:12,North,Garden,SKU-237,3,466.81,0.2,5,No,1120.34,,
1704,2023-08-07 1:22:35,East,Electronics,SKU-937,31,391.12,0,4,No,12124.72,,
1705,2023-04-15 4:10:07,West,Toys,SKU-955,35,110,0.15,1,No,3272.5,,
1706,2023-07-01 18:34:10,West,Electronics,SKU-972,38,274.54,0,1,No,10432.52,,
1707,2023-02-01 21:45:27,North,Toys,SKU-346,6,201.67,0.1,5,Yes,1089.02,,
1708,2023-02-06 5:46:53,East,Home,SKU-630,46,168.48,0.2,3,No,6200.06,,
1709,2023-11-06 0:24:02,North,Garden,SKU-920,5,303.2,0.15,2,No,1288.6,,
1710,2023-12-10 7:25:33,West,Electronics,SKU-465,10,176.88,0,4,Yes,1768.8,,
1711,2023-01-27 20:08:43,East,Clothing,SKU-364,47,300.27,0.15,1,Yes,11995.79,,
1712,2023-09-17 18:44:27,East,Toys,SKU-746,33,312.84,0.15,4,Yes,8775.16,,
1713,2023-06-18 1:40:59,East,Home,SKU-575,9,201.07,0.05,2,Yes,1719.15,,
1714,2023-05-20 17:49:14,South,Garden,SKU-827,12,429.54,0.1,5,No,4639.03,,
1715,2023-10-23 1:42:23,South,Toys,SKU-723,31,140.41,0.15,5,Yes,3699.8,,
1716,2023-03-24 22:07:44,East,Garden,SKU-625,2,404.55,0.1,4,No,728.19,,
1717,2023-02-22 3:09:36,North,Clothing,SKU-716,26,473.77,0,3,No,12318.02,,
1718,2023-03-29 13:45:04,West,Home,SKU-414,15,14.91,0.05,5,No,212.47,,
1719,2023-06-24 6:35:57,West,Clothing,SKU-940,34,181.63,0.1,3,Yes,5557.88,,
1720,2023-08-23 21:03:49,East,Toys,SKU-923,3,16.19,0.15,5,Yes,41.28,,
1721,2023-11-19 5:10:36,West,Toys,SKU-587,15,367.42,0.1,2,Yes,4960.17,,
1722,2023-09-22 16:24:07,South,Toys,SKU-381,11,413.47,0,2,Yes,4548.17,,
1723,2023-07-19 0:41:32,West,Toys,SKU-238,48,182.13,0.1,4,Yes,7868.02,,
1724,2023-01-03 22:42:16,North,Toys,SKU-373,12,310.36,0,4,Yes,3724.32,,
1725,2023-09-19 23:32:09,West,Clothing,SKU-319,21,368.66,0.2,3,Yes,6193.49,,
1726,2023-09-08 12:16:23,West,Electronics,SKU-356,2,159.68,0.2,4,No,255.49,,
1727,2023-07-02 20:41:14,West,Toys,SKU-891,1,74.73,0.1,5,Yes,67.26,,
1728,2023-03-17 12:09:40,East,Clothing,SKU-350,7,215.31,0.15,3,Yes,1281.09,,
1729,2023-02-28 12:43:18,South,Home,SKU-399,15,407.89,0.2,4,Yes,4894.68,,
1730,2023-01-19 16:44:37,West,Home,SKU-106,36,248.17,0.1,2,Yes,8040.71,,
1731,2023-06-20 17:35:54,South,Toys,SKU-609,11,117.84,0,3,No,1296.24,,
1732,2023-03-17 13:45:58,West,Garden,SKU-904,41,407.1,0.2,5,No,13352.88,,
1733,2023-03-16 13:31:47,North,Home,SKU-619,22,176.97,0.15,5,No,3309.34,,
1734,2023-08-28 14:43:18,East,Toys,SKU-162,25,169.88,0.1,1,Yes,3822.3,,
1735,2023-04-13 5:37:52,West,Garden,SKU-694,45,436.39,0.2,3,Yes,15710.04,,
1736,2023-12-18 10:34:35,West,Clothing,SKU-294,31,233.78,0,4,No,7247.18,,
1737,2023-06-25 18:15:20,North,Electronics,SKU-835,30,49.66,0.2,4,Yes,1191.84,,
1738,2023-06-17 19:04:57,South,Clothing,SKU-735,20,395.38,0,4,No,7907.6,,
1739,2023-07-22 10:47:21,East,Toys,SKU-339,20,233.27,0.15,2,Yes,3965.59,,
1740,2023-01-08 18:12:55,West,Toys,SKU-293,36,257.58,0,5,No,9272.88,,
1741,2023-01-30 4:21:10,North,Garden,SKU-322,28,356.18,0.2,2,Yes,7978.43,,
1742,2023-01-18 5:58:04,West,Electronics,SKU-396,6,64.2,0,2,Yes,385.2,,
1743,2023-10-31 13:06:40,East,Home,SKU-592,30,400.18,0,1,No,12005.4,,
1744,2023-05-11 12:06:05,East,Home,SKU-625,13,250.8,0,2,Yes,3260.4,,
1745,2023-12-04 21:13:16,North,Toys,SKU-818,37,124.19,0.05,2,No,4365.28,,
1746,2023-11-28 8:45:28,South,Garden,SKU-771,46,306.48,0.05,4,No,13393.18,,
1747,2023-12-23 10:17:51,West,Garden,SKU-986,7,474.06,0.05,3,No,3152.5,,
1748,2023-11-11 9:08:09,East,Garden,SKU-772,28,176.37,0,3,No,4938.36,,
1749,2023-04-19 10:16:51,East,Toys,SKU-898,13,126.67,0.05,1,Yes,1564.37,,
1750,2023-02-15 8:12:25,North,Home,SKU-728,8,427.6,0.05,3,Yes,3249.76,,
1751,2023-10-03 19:49:48,North,Home,SKU-319,32,213.19,0.1,3,No,6139.87,,
1752,2023-11-30 11:27:56,West,Electronics,SKU-759,9,89.5,0.15,5,Yes,684.68,,
1753,2023-09-08 23:15:36,East,Clothing,SKU-316,35,414.48,0,5,No,14506.8,,
1754,2023-06-02 12:07:53,North,Home,SKU-242,48,209.53,0.1,1,No,9051.7,,
1755,2023-08-12 2:05:07,West,Electronics,SKU-718,34,447.85,0.2,4,Yes,12181.52,,
1756,2023-08-11 6:42:46,South,Toys,SKU-376,47,227.76,0.2,3,Yes,8563.78,,
1757,2023-05-14 12:43:43,West,Electronics,SKU-189,31,80.8,0.05,1,No,2379.56,,
1758,2023-05-31 19:12:04,North,Garden,SKU-473,36,177.27,0.15,2,Yes,5424.46,,
1759,2023-03-13 0:53:35,West,Garden,SKU-569,20,292.19,0,1,No,5843.8,,
1760,2023-08-19 13:58:10,South,Home,SKU-201,11,357.9,0,5,Yes,3936.9,,
1761,2023-09-26 13:31:26,South,Clothing,SKU-241,44,193.11,0.2,1,No,6797.47,,
1762,2023-09-28 23:47:09,North,Electronics,SKU-154,44,121.1,0.05,5,Yes,5061.98,,
1763,2023-06-21 4:43:34,East,Electronics,SKU-890,44,146.71,0.05,2,Yes,6132.48,,
1764,2023-06-27 0:20:37,South,Clothing,SKU-155,30,229.72,0.1,1,No,6202.44,,
1765,2023-06-18 15:12:06,South,Home,SKU-297,46,307.71,0.05,1,No,13446.93,,
1766,2023-05-29 3:22:03,North,Garden,SKU-840,2,104.42,0,5,No,208.84,,
1767,2023-08-19 18:21:46,East,Garden,SKU-804,17,269.18,0,3,No,4576.06,,
1768,2023-05-03 22:59:10,South,Garden,SKU-872,15,140.33,0.15,3,No,1789.21,,
1769,2023-11-09 16:02:40,West,Toys,SKU-648,21,55.92,0.15,4,Yes,998.17,,
1770,2023-03-29 10:21:42,North,Electronics,SKU-842,36,137.16,0.2,3,Yes,3950.21,,
1771,2023-04-12 0:28:39,East,Electronics,SKU-281,41,116.65,0.05,3,No,4543.52,,
1772,2023-12-29 12:54:37,West,Home,SKU-757,18,482.6,0.2,4,No,6949.44,,
1773,2023-07-18 19:01:38,South,Toys,SKU-903,35,192.51,0.2,3,Yes,5390.28,,
1774,2023-11-20 3:28:13,South,Home,SKU-876,49,42.81,0,3,No,2097.69,,
1775,2023-01-16 14:17:07,East,Electronics,SKU-424,25,362,0,2,No,9050,,
1776,2023-01-26 10:31:06,North,Garden,SKU-935,49,421.57,0.15,4,Yes,17558.39,,
1777,2023-03-14 13:06:43,East,Home,SKU-338,6,220.68,0.05,3,Yes,1257.88,,
1778,2023-11-23 14:15:09,West,Electronics,SKU-258,14,262.98,0.2,2,No,2945.38,,
1779,2023-09-13 13:26:48,North,Home,SKU-373,4,186.21,0.1,1,Yes,670.36,,
1780,2023-05-31 20:18:22,South,Garden,SKU-826,34,72.3,0.1,1,Yes,2212.38,,
1781,2023-08-05 12:16:35,East,Electronics,SKU-182,30,274.32,0.05,4,No,7818.12,,
1782,2023-09-17 9:21:34,West,Electronics,SKU-856,42,341.32,0.05,2,No,13618.67,,
1783,2023-01-25 17:46:11,West,Garden,SKU-876,31,26.77,0.2,1,Yes,663.9,,
1784,2023-09-04 15:22:55,East,Toys,SKU-924,37,263.39,0.2,5,No,7796.34,,
1785,2023-01-21 5:45:01,North,Electronics,SKU-914,47,363.76,0.15,3,No,14532.21,,
1786,2023-03-28 8:22:11,South,Toys,SKU-987,7,262.39,0.05,4,Yes,1744.89,,
1787,2023-01-13 4:09:52,East,Home,SKU-316,45,342.29,0.15,3,Yes,13092.59,,
1788,2023-08-19 12:46:37,East,Toys,SKU-434,25,319.77,0.1,3,No,7194.82,,
1789,2023-09-30 16:58:10,West,Toys,SKU-905,40,134.02,0.1,2,Yes,4824.72,,
1790,2023-04-09 1:59:30,South,Garden,SKU-541,12,210.51,0.05,5,Yes,2399.81,,
1791,2023-03-09 8:27:16,West,Home,SKU-376,48,384.27,0.15,4,No,15678.22,,
1792,2023-11-08 22:40:49,West,Clothing,SKU-282,9,130.42,0.1,3,Yes,1056.4,,
1793,2023-10-09 17:25:10,North,Home,SKU-274,13,141.34,0.15,3,Yes,1561.81,,
1794,2023-02-19 1:11:44,West,Electronics,SKU-808,25,367.11,0.05,1,No,8718.86,,
1795,2023-06-23 16:54:45,South,Clothing,SKU-688,3,19.9,0.05,3,No,56.72,,
1796,2023-11-21 18:24:17,South,Toys,SKU-406,1,379.24,0.1,2,No,341.32,,
1797,2023-04-21 18:37:35,South,Home,SKU-401,48,172.4,0.1,4,Yes,7447.68,,
1798,2023-10-06 7:51:35,South,Toys,SKU-925,33,217.18,0,4,Yes,7166.94,,
1799,2023-05-10 7:47:15,East,Toys,SKU-912,33,163.05,0.05,3,Yes,5111.62,,
1800,2023-05-22 3:18:04,East,Toys,SKU-832,48,273.66,0.1,3,No,11822.11,,
1801,2023-03-03 12:59:56,North,Toys,SKU-666,23,438.11,0.2,4,Yes,8061.22,,
1802,2023-10-12 10:35:56,West,Toys,SKU-555,6,80.63,0.1,4,No,435.4,,
1803,2023-03-16 17:44:33,West,Clothing,SKU-372,43,118.2,0.1,2,No,4574.34,,
1804,2023-11-03 11:58:12,North,Clothing,SKU-188,42,249.08,0,4,No,10461.36,,
1805,2023-05-09 4:50:15,West,Home,SKU-883,48,445.54,0.1,3,Yes,19247.33,,
1806,2023-01-07 22:12:58,West,Home,SKU-616,45,288.77,0.1,5,No,11695.18,,
1807,2023-12-02 21:46:36,South,Toys,SKU-610,22,200.35,0.05,4,No,4187.31,,
1808,2023-08-03 12:40:19,East,Toys,SKU-124,42,44.1,0.1,5,No,1666.98,,
1809,2023-05-25 1:17:13,South,Clothing,SKU-497,37,266.97,0.1,3,Yes,8890.1,,
1810,2023-03-31 12:09:08,North,Home,SKU-302,41,169.88,0.1,1,No,6268.57,,
1811,2023-01-31 15:33:00,South,Electronics,SKU-208,42,235.51,0.05,4,Yes,9396.85,,
1812,2023-03-22 9:26:28,North,Clothing,SKU-100,22,204.28,0.15,3,Yes,3820.04,,
1813,2023-07-30 1:03:56,South,Toys,SKU-752,45,214.04,0.2,5,Yes,7705.44,,
1814,2023-05-13 5:55:29,East,Toys,SKU-438,26,95.54,0.1,2,Yes,2235.64,,
1815,2023-11-06 13:28:30,West,Toys,SKU-462,34,492.69,0.2,2,No,13401.17,,
1816,2023-02-24 10:49:02,South,Garden,SKU-969,35,387.34,0.1,5,Yes,12201.21,,
1817,2023-07-03 21:27:33,North,Clothing,SKU-460,43,294.49,0.05,5,No,12029.92,,
1818,2023-11-02 2:27:21,North,Garden,SKU-209,25,38.79,0.2,2,Yes,775.8,,
1819,2023-05-06 12:27:36,West,Home,SKU-599,41,205.16,0.2,2,Yes,6729.25,,
1820,2023-01-25 19:09:03,North,Electronics,SKU-849,1,422.7,0.15,3,Yes,359.29,,
1821,2023-01-05 21:07:10,North,Toys,SKU-241,28,413.92,0.15,3,Yes,9851.3,,
1822,2023-07-08 16:26:08,East,Home,SKU-196,10,110.25,0.05,5,Yes,1047.38,,
1823,2023-10-18 4:37:21,East,Toys,SKU-995,24,435.65,0.15,5,No,8887.26,,
1824,2023-02-23 20:36:51,East,Home,SKU-138,31,151.24,0.15,4,No,3985.17,,
1825,2023-06-19 17:50:13,North,Garden,SKU-326,14,469.39,0.05,1,No,6242.89,,
1826,2023-08-19 10:49:46,West,Toys,SKU-140,4,265.85,0.2,5,Yes,850.72,,
1827,2023-02-25 8:08:34,West,Garden,SKU-777,23,318.92,0.2,4,No,5868.13,,
1828,2023-03-27 19:10:31,West,Electronics,SKU-951,2,333.1,0.1,3,Yes,599.58,,
1829,2023-06-09 4:29:30,South,Electronics,SKU-756,26,185.03,0.15,1,Yes,4089.16,,
1830,2023-07-13 12:38:35,East,Home,SKU-926,23,47.17,0.1,5,Yes,976.42,,
1831,2023-02-15 22:41:36,North,Toys,SKU-727,43,224.02,0,4,Yes,9632.86,,
1832,2023-04-23 21:42:44,East,Home,SKU-139,28,51.36,0.2,3,Yes,1150.46,,
1833,2023-07-23 9:40:14,South,Garden,SKU-747,30,242.82,0,3,Yes,7284.6,,
1834,2023-06-06 6:49:31,East,Clothing,SKU-685,26,169.88,0.05,4,No,4196.04,,
1835,2023-10-07 8:36:00,East,Home,SKU-416,24,162.45,0,5,Yes,3898.8,,
1836,2023-10-29 19:52:37,East,Electronics,SKU-603,3,488.96,0.2,5,Yes,1173.5,,
1837,2023-05-22 20:51:45,East,Electronics,SKU-875,21,105.94,0.05,3,No,2113.5,,
1838,2023-08-27 3:28:47,North,Electronics,SKU-126,33,20.89,0.05,1,Yes,654.9,,
1839,2023-03-22 3:46:25,North,Clothing,SKU-670,4,145.24,0.1,4,No,522.86,,
1840,2023-11-29 19:15:20,North,Toys,SKU-143,6,306.39,0.15,5,Yes,1562.59,,
